time,Real Lower Band,Real Middle Band,Real Upper Band
2020-05-01,127.8195,164.0762,200.3329
2020-04-30,127.5459,163.8480,200.1501
2020-04-29,127.3161,163.5552,199.7943
2020-04-28,127.0556,163.2794,199.5032
2020-04-27,126.6669,163.0744,199.4819
2020-04-24,126.3522,162.8294,199.3066
2020-04-23,126.1348,162.5977,199.0606
2020-04-22,125.9140,162.4067,198.8994
2020-04-21,125.7244,162.1918,198.6592
2020-04-20,125.4528,162.0259,198.5990
2020-04-17,125.2249,161.7712,198.3175
2020-04-16,125.1072,161.4800,197.8528
2020-04-15,124.9681,161.2058,197.4435
2020-04-14,124.7551,160.9909,197.2267
2020-04-13,124.5881,160.7573,196.9265
2020-04-09,124.3192,160.6019,196.8846
2020-04-08,123.9828,160.4311,196.8794
2020-04-07,123.6237,160.2529,196.8821
2020-04-06,123.2627,160.0887,196.9147
2020-04-03,122.8702,159.8971,196.9240
2020-04-02,122.6014,159.8184,197.0354
2020-04-01,122.2262,159.7084,197.1906
2020-03-31,121.9225,159.6279,197.3333
2020-03-30,121.5229,159.4954,197.4679
2020-03-27,121.1058,159.3386,197.5714
2020-03-26,120.8691,159.2788,197.6885
2020-03-25,120.4599,159.1514,197.8429
2020-03-24,120.3650,159.1283,197.8916
2020-03-23,120.1373,159.0732,198.0091
2020-03-20,120.5822,159.1553,197.7284
2020-03-19,120.7751,159.1891,197.6031
2020-03-18,120.6318,159.1614,197.6910
2020-03-17,120.4504,159.1298,197.8092
2020-03-16,119.9327,159.0278,198.1229
2020-03-13,120.1164,159.0579,197.9994
2020-03-12,119.3697,158.8437,198.3177
2020-03-11,119.4040,158.8500,198.2960
2020-03-10,118.9185,158.7178,198.5171
2020-03-09,118.4038,158.5244,198.6449
2020-03-06,117.9621,158.4137,198.8652
2020-03-05,117.3709,158.1948,199.0186
2020-03-04,116.7786,157.9231,199.0675
2020-03-03,116.2182,157.6000,198.9817
2020-03-02,115.4704,157.3116,199.1527
2020-02-28,114.9469,156.9549,198.9628
2020-02-27,114.3629,156.7160,199.0690
2020-02-26,113.7097,156.4970,199.2842
2020-02-25,113.0635,156.1418,199.2200
2020-02-24,112.5327,155.8318,199.1308
2020-02-21,112.1670,155.5132,198.8593
2020-02-20,112.0009,155.1046,198.2082
2020-02-19,112.2227,154.6558,197.0888
2020-02-18,112.6583,154.1766,195.6948
2020-02-14,113.0752,153.6781,194.2809
2020-02-13,113.5245,153.2160,192.9074
2020-02-12,113.9527,152.7733,191.5938
2020-02-11,114.5764,152.3369,190.0973
2020-02-10,115.1573,151.8777,188.5980
2020-02-07,116.1101,151.3646,186.6190
2020-02-06,116.7426,150.8890,185.0353
2020-02-05,117.4997,150.4259,183.3520
2020-02-04,118.0752,150.0021,181.9289
2020-02-03,118.6867,149.5621,180.4374
2020-01-31,118.9650,149.1791,179.3931
2020-01-30,119.1151,148.8520,178.5888
2020-01-29,119.5274,148.5152,177.5029
2020-01-28,119.7445,148.2353,176.7260
2020-01-27,119.7711,147.9570,176.1428
2020-01-24,119.6207,147.6946,175.7684
2020-01-23,119.6900,147.4228,175.1555
2020-01-22,119.8853,147.1368,174.3882
2020-01-21,119.9490,146.8354,173.7217
2020-01-17,120.1024,146.5278,172.9531
2020-01-16,120.3201,146.2113,172.1024
2020-01-15,120.4212,145.8835,171.3457
2020-01-14,120.5948,145.6295,170.6641
2020-01-13,120.7800,145.3961,170.0121
2020-01-10,121.0006,145.1359,169.2711
2020-01-09,121.1900,144.9066,168.6231
2020-01-08,121.3611,144.6470,167.9328
2020-01-07,121.3402,144.3829,167.4255
2020-01-06,121.2443,144.1469,167.0494
2020-01-03,121.4263,143.9426,166.4588
2020-01-02,121.5082,143.7143,165.9203
2019-12-31,121.8020,143.4852,165.1683
2019-12-30,122.0003,143.2971,164.5938
2019-12-27,122.0858,143.0740,164.0621
2019-12-26,122.2500,142.8313,163.4125
2019-12-24,122.3051,142.5667,162.8282
2019-12-23,122.5302,142.3619,162.1935
2019-12-20,122.8230,142.1684,161.5137
2019-12-19,123.0873,141.9570,160.8266
2019-12-18,123.3897,141.8034,160.2170
2019-12-17,123.6493,141.6700,159.6906
2019-12-16,123.9485,141.5365,159.1244
2019-12-13,124.3049,141.3831,158.4612
2019-12-12,124.6325,141.2450,157.8574
2019-12-11,124.8822,141.1055,157.3287
2019-12-10,125.0486,140.9728,156.8969
2019-12-09,125.1494,140.8277,156.5059
2019-12-06,125.2714,140.6783,156.0851
2019-12-05,125.4280,140.5235,155.6189
2019-12-04,125.5347,140.3950,155.2552
2019-12-03,125.6952,140.2855,154.8757
2019-12-02,125.8419,140.1814,154.5208
2019-11-29,126.0023,140.0699,154.1374
2019-11-27,126.2722,139.9346,153.5969
2019-11-26,126.5958,139.7760,152.9561
2019-11-25,126.9481,139.6253,152.3024
2019-11-22,127.2769,139.4836,151.6902
2019-11-21,127.5282,139.3623,151.1963
2019-11-20,127.7712,139.2333,150.6953
2019-11-19,128.0200,139.0939,150.1677
2019-11-18,128.2865,138.9296,149.5726
2019-11-15,128.6002,138.7677,148.9351
2019-11-14,128.9141,138.6073,148.3004
2019-11-13,129.0729,138.4610,147.8490
2019-11-12,129.3630,138.3657,147.3683
2019-11-11,129.6442,138.2647,146.8851
2019-11-08,129.8753,138.1731,146.4708
2019-11-07,130.0794,138.0704,146.0613
2019-11-06,130.1630,137.9794,145.7957
2019-11-05,130.1198,137.8673,145.6147
2019-11-04,130.0906,137.7472,145.4037
2019-11-01,130.0768,137.6249,145.1729
2019-10-31,129.9605,137.5026,145.0446
2019-10-30,129.8867,137.3899,144.8930
2019-10-29,129.9527,137.2698,144.5868
2019-10-28,129.8246,137.1555,144.4863
2019-10-25,129.4492,136.9918,144.5343
2019-10-24,128.6791,136.8428,145.0064
2019-10-23,127.5988,136.6750,145.7511
2019-10-22,126.1287,136.5010,146.8732
2019-10-21,125.3182,136.3741,147.4299
2019-10-18,124.7622,136.2471,147.7319
2019-10-17,124.1580,136.1224,148.0867
2019-10-16,123.7083,135.9871,148.2658
2019-10-15,123.3003,135.8454,148.3904
2019-10-14,122.9392,135.6914,148.4436
2019-10-11,122.6520,135.5726,148.4932
2019-10-10,122.3282,135.4448,148.5614
2019-10-09,121.9611,135.3160,148.6709
2019-10-08,121.7156,135.2143,148.7130
2019-10-07,121.5194,135.1469,148.7744
2019-10-04,121.1526,135.0359,148.9192
2019-10-03,120.7144,134.9020,149.0896
2019-10-02,120.1790,134.7727,149.3664
2019-10-01,119.9265,134.6975,149.4685
2019-09-30,119.5762,134.5818,149.5874
2019-09-27,119.2601,134.4466,149.6331
2019-09-26,118.9396,134.3245,149.7094
2019-09-25,118.7975,134.2106,149.6237
2019-09-24,118.6912,134.1060,149.5208
2019-09-23,118.4331,133.9943,149.5555
2019-09-20,118.2927,133.8817,149.4707
2019-09-19,118.2647,133.7933,149.3219
2019-09-18,118.2624,133.6803,149.0982
2019-09-17,118.2047,133.5940,148.9833
2019-09-16,118.1087,133.5116,148.9145
2019-09-13,117.8124,133.3984,148.9844
2019-09-12,117.5598,133.2796,148.9994
2019-09-11,117.2209,133.1420,149.0631
2019-09-10,116.8550,133.0145,149.1740
2019-09-09,116.3947,132.8714,149.3481
2019-09-06,115.8973,132.7039,149.5105
2019-09-05,115.4732,132.5234,149.5736
2019-09-04,115.0889,132.3324,149.5759
2019-09-03,114.6235,132.1594,149.6953
2019-08-30,114.1453,132.0009,149.8565
2019-08-29,113.6496,131.8151,149.9806
2019-08-28,113.2261,131.6332,150.0403
2019-08-27,112.7782,131.4765,150.1748
2019-08-26,112.3137,131.3127,150.3117
2019-08-23,111.9022,131.1579,150.4136
2019-08-22,111.4444,131.0159,150.5874
2019-08-21,111.0404,130.8283,150.6162
2019-08-20,110.6094,130.6198,150.6302
2019-08-19,110.0955,130.4165,150.7375
2019-08-16,109.6203,130.2001,150.7799
2019-08-15,109.1934,130.0179,150.8424
2019-08-14,108.7398,129.8577,150.9756
2019-08-13,108.2655,129.6884,151.1113
2019-08-12,108.0673,129.5046,150.9419
2019-08-09,107.6740,129.3219,150.9698
2019-08-08,107.3452,129.1213,150.8974
2019-08-07,107.0630,128.9081,150.7532
2019-08-06,106.6141,128.7144,150.8147
2019-08-05,106.0902,128.5134,150.9366
2019-08-02,105.5556,128.3363,151.1170
2019-08-01,105.0522,128.1035,151.1548
2019-07-31,104.5517,127.8512,151.1507
2019-07-30,103.8670,127.5936,151.3202
2019-07-29,103.3328,127.2940,151.2552
2019-07-26,102.9569,127.0012,151.0455
2019-07-25,102.6236,126.7048,150.7860
2019-07-24,102.3088,126.4255,150.5422
2019-07-23,102.0627,126.1436,150.2245
2019-07-22,101.7548,125.8710,149.9872
2019-07-19,101.4491,125.6084,149.7677
2019-07-18,101.1166,125.3658,149.6150
2019-07-17,100.7546,125.1175,149.4804
2019-07-16,100.3738,124.8645,149.3552
2019-07-15,99.9469,124.5878,149.2287
2019-07-12,99.4671,124.2703,149.0735
2019-07-11,99.0951,123.9630,148.8309
2019-07-10,98.7385,123.6612,148.5839
2019-07-09,98.3028,123.3517,148.4006
2019-07-08,97.8398,123.0552,148.2706
2019-07-05,97.4342,122.7545,148.0748
2019-07-03,96.9537,122.4364,147.9191
2019-07-02,96.5559,122.1185,147.6811
2019-07-01,96.1288,121.8054,147.4820
2019-06-28,95.7491,121.5089,147.2687
2019-06-27,95.4084,121.2415,147.0746
2019-06-26,95.0103,120.9574,146.9045
2019-06-25,94.4358,120.6459,146.8560
2019-06-24,93.9898,120.3559,146.7220
2019-06-21,93.8782,120.0419,146.2056
2019-06-20,93.5477,119.7016,145.8555
2019-06-19,93.3910,119.3829,145.3748
2019-06-18,93.3229,119.0977,144.8725
2019-06-17,93.2086,118.8081,144.4076
2019-06-14,93.0487,118.5467,144.0447
2019-06-13,92.8427,118.2790,143.7153
2019-06-12,92.7590,118.0329,143.3068
2019-06-11,92.5866,117.7792,142.9718
2019-06-10,92.4241,117.5120,142.5999
2019-06-07,92.2902,117.2361,142.1820
2019-06-06,91.9582,116.9426,141.9270
2019-06-05,91.5725,116.6924,141.8123
2019-06-04,91.2020,116.4701,141.7382
2019-06-03,90.8347,116.2812,141.7277
2019-05-31,90.3721,116.1108,141.8495
2019-05-30,89.9202,115.8946,141.8690
2019-05-29,89.5222,115.6566,141.7910
2019-05-28,88.8376,115.3812,141.9248
2019-05-24,88.4503,115.1308,141.8113
2019-05-23,88.1120,114.8841,141.6562
2019-05-22,87.7270,114.6262,141.5254
2019-05-21,87.4560,114.3613,141.2666
2019-05-20,87.1486,114.0979,141.0472
2019-05-17,86.4275,113.7770,141.1265
2019-05-16,86.0822,113.4786,140.8750
2019-05-15,85.9777,113.2044,140.4311
2019-05-14,85.8848,112.9811,140.0774
2019-05-13,85.7789,112.7735,139.7681
2019-05-10,85.6050,112.5689,139.5328
2019-05-09,85.6855,112.3579,139.0303
2019-05-08,85.8080,112.1974,138.5868
2019-05-07,85.9355,112.0331,138.1307
2019-05-06,86.0661,111.8638,137.6615
2019-05-03,86.3024,111.6582,137.0140
2019-05-02,86.5207,111.4174,136.3141
2019-05-01,86.7454,111.2472,135.7490
2019-04-30,87.0584,111.0536,135.0488
2019-04-29,87.6053,110.8685,134.1317
2019-04-26,88.1253,110.6797,133.2341
2019-04-25,88.6846,110.4827,132.2808
2019-04-24,89.2420,110.3024,131.3628
2019-04-23,89.5158,110.1237,130.7316
2019-04-22,89.8231,109.9340,130.0449
2019-04-18,89.9508,109.7271,129.5034
2019-04-17,90.0843,109.5245,128.9647
2019-04-16,90.1000,109.3239,128.5478
2019-04-15,90.2013,109.1624,128.1235
2019-04-12,90.4142,109.0348,127.6554
2019-04-11,90.6208,108.8981,127.1754
2019-04-10,90.7591,108.7445,126.7299
2019-04-09,90.9536,108.6120,126.2704
2019-04-08,91.1181,108.4879,125.8577
2019-04-05,91.3568,108.3843,125.4118
2019-04-04,91.6002,108.3029,125.0056
2019-04-03,91.8236,108.2289,124.6342
2019-04-02,92.0872,108.1064,124.1256
2019-04-01,92.3222,107.9896,123.6570
2019-03-29,92.5421,107.8610,123.1799
2019-03-28,92.7163,107.7408,122.7653
2019-03-27,92.8707,107.6396,122.4085
2019-03-26,92.9544,107.5092,122.0640
2019-03-25,93.1161,107.3686,121.6211
2019-03-22,93.3507,107.2616,121.1725
2019-03-21,93.5757,107.1741,120.7725
2019-03-20,93.9019,106.9951,120.0883
2019-03-19,94.1929,106.9009,119.6089
2019-03-18,94.5038,106.8207,119.1376
2019-03-15,94.8346,106.7316,118.6286
2019-03-14,95.0735,106.6575,118.2415
2019-03-13,95.2173,106.6187,118.0201
2019-03-12,95.3535,106.5837,117.8139
2019-03-11,95.4907,106.5235,117.5563
2019-03-08,95.5836,106.4909,117.3982
2019-03-07,95.6040,106.4449,117.2858
2019-03-06,95.6269,106.4026,117.1783
2019-03-05,95.6082,106.4077,117.2072
2019-03-04,95.6342,106.3992,117.1642
2019-03-01,95.6392,106.3979,117.1566
2019-02-28,95.6282,106.4005,117.1728
2019-02-27,95.4728,106.4319,117.3910
2019-02-26,95.3274,106.4617,117.5960
2019-02-25,95.1644,106.4942,117.8240
2019-02-22,95.0502,106.5220,117.9938
2019-02-21,94.9198,106.5564,118.1930
2019-02-20,94.7861,106.6021,118.4181
2019-02-19,94.6299,106.6751,118.7203
2019-02-15,94.4682,106.7401,119.0120
2019-02-14,94.3322,106.8005,119.2688
2019-02-13,94.2362,106.8672,119.4982
2019-02-12,94.2030,106.9161,119.6292
2019-02-11,94.1281,106.9793,119.8305
2019-02-08,94.1162,107.0482,119.9802
2019-02-07,94.0634,107.1252,120.1870
2019-02-06,94.0388,107.2016,120.3644
2019-02-05,94.0320,107.2584,120.4848
2019-02-04,94.0190,107.2986,120.5782
2019-02-01,94.0494,107.3350,120.6206
2019-01-31,94.1725,107.3893,120.6061
2019-01-30,94.2399,107.4324,120.6249
2019-01-29,94.2611,107.4535,120.6459
2019-01-28,94.3591,107.5412,120.7233
2019-01-25,94.3759,107.6137,120.8515
2019-01-24,94.3614,107.6615,120.9616
2019-01-23,94.3638,107.7197,121.0756
2019-01-22,94.3814,107.7552,121.1290
2019-01-18,94.4242,107.7944,121.1646
2019-01-17,94.4299,107.8013,121.1727
2019-01-16,94.4537,107.8157,121.1777
2019-01-15,94.4887,107.8325,121.1763
2019-01-14,94.5137,107.8422,121.1707
2019-01-11,94.6732,107.8904,121.1076
2019-01-10,94.8100,107.9382,121.0664
2019-01-09,94.9153,107.9786,121.0419
2019-01-08,94.9967,108.0125,121.0283
2019-01-07,95.1519,108.0801,121.0083
2019-01-04,95.3414,108.1416,120.9418
2019-01-03,95.5476,108.2123,120.8770
2019-01-02,96.0905,108.3350,120.5795
2018-12-31,96.3647,108.4187,120.4727
2018-12-28,96.6154,108.4918,120.3682
2018-12-27,96.9460,108.5692,120.1924
2018-12-26,97.2286,108.6378,120.0470
2018-12-24,97.5565,108.7079,119.8593
2018-12-21,98.5520,108.8294,119.1068
2018-12-20,99.1028,108.9079,118.7130
2018-12-19,99.3378,108.9465,118.5552
2018-12-18,99.5011,108.9864,118.4717
2018-12-17,99.6774,109.0429,118.4084
2018-12-14,99.9279,109.1223,118.3167
2018-12-13,99.9808,109.1386,118.2964
2018-12-12,99.9599,109.1238,118.2877
2018-12-11,99.8922,109.0957,118.2992
2018-12-10,99.7452,109.0538,118.3624
2018-12-07,99.6566,109.0291,118.4016
2018-12-06,99.7076,109.0404,118.3732
2018-12-04,99.5839,108.9976,118.4113
2018-12-03,99.4939,108.9667,118.4395
2018-11-30,99.3560,108.8877,118.4194
2018-11-29,99.0664,108.7986,118.5308
2018-11-28,98.7933,108.7179,118.6425
2018-11-27,98.5185,108.6252,118.7319
2018-11-26,98.2247,108.5654,118.9061
2018-11-23,97.8459,108.4983,119.1507
2018-11-21,97.5567,108.4581,119.3595
2018-11-20,97.3509,108.4271,119.5033
2018-11-19,97.1140,108.3961,119.6782
2018-11-16,96.7364,108.3362,119.9360
2018-11-15,96.1896,108.2287,120.2678
2018-11-14,95.8044,108.1467,120.4890
2018-11-13,95.4337,108.0809,120.7281
2018-11-12,95.1668,108.0156,120.8644
2018-11-09,94.9506,107.9583,120.9660
2018-11-08,94.7570,107.8813,121.0056
2018-11-07,94.5349,107.7724,121.0099
2018-11-06,94.3256,107.6614,120.9972
2018-11-05,94.0616,107.5855,121.1094
2018-11-02,93.8761,107.5246,121.1731
2018-11-01,93.6838,107.4715,121.2592
2018-10-31,93.5229,107.4254,121.3279
2018-10-30,93.3366,107.3678,121.3990
2018-10-29,93.2527,107.3468,121.4409
2018-10-26,93.1292,107.3171,121.5050
2018-10-25,93.0118,107.2724,121.5330
2018-10-24,92.8739,107.2113,121.5487
2018-10-23,92.8461,107.2048,121.5635
2018-10-22,92.6488,107.1317,121.6146
2018-10-19,92.3515,107.0238,121.6961
2018-10-18,92.0668,106.9267,121.7866
2018-10-17,91.7337,106.8218,121.9099
2018-10-16,91.4472,106.6983,121.9494
2018-10-15,91.1727,106.5714,121.9701
2018-10-12,90.9068,106.4820,122.0572
2018-10-11,90.5861,106.3613,122.1365
2018-10-10,90.2880,106.2782,122.2684
2018-10-09,89.9183,106.1802,122.4421
2018-10-08,89.5910,106.0194,122.4478
2018-10-05,89.3083,105.8824,122.4565
2018-10-04,89.0733,105.7343,122.3953
2018-10-03,88.9057,105.5867,122.2677
2018-10-02,88.8194,105.4120,122.0046
2018-10-01,88.7600,105.2396,121.7192
2018-09-28,88.6888,105.0529,121.4170
2018-09-27,88.5165,104.8673,121.2181
2018-09-26,88.3886,104.6854,120.9822
2018-09-25,88.1982,104.4972,120.7962
2018-09-24,87.9792,104.2934,120.6076
2018-09-21,87.7562,104.0818,120.4074
2018-09-20,87.6321,103.8892,120.1463
2018-09-19,87.4046,103.6887,119.9728
2018-09-18,87.2590,103.5299,119.8008
2018-09-17,87.1010,103.3404,119.5798
2018-09-14,86.7914,103.1421,119.4928
2018-09-13,86.6116,102.9396,119.2676
2018-09-12,86.5602,102.7640,118.9678
2018-09-11,86.4559,102.5969,118.7379
2018-09-10,86.4022,102.4456,118.4890
2018-09-07,86.3113,102.3162,118.3211
2018-09-06,86.1820,102.1948,118.2076
2018-09-05,85.9817,102.0491,118.1165
2018-09-04,85.7255,101.8950,118.0645
2018-08-31,85.6293,101.7137,117.7981
2018-08-30,85.4801,101.5090,117.5379
2018-08-29,85.3969,101.3183,117.2397
2018-08-28,85.2064,101.1058,117.0052
2018-08-27,84.9201,100.9055,116.8909
2018-08-24,84.7645,100.7333,116.7021
2018-08-23,84.5777,100.5726,116.5675
2018-08-22,84.2146,100.3941,116.5736
2018-08-21,83.7723,100.2087,116.6451
2018-08-20,83.5040,100.0616,116.6192
2018-08-17,83.1549,99.8868,116.6187
2018-08-16,82.8504,99.7057,116.5610
2018-08-15,82.7914,99.5671,116.3428
2018-08-14,82.3635,99.3623,116.3611
2018-08-13,82.2089,99.1646,116.1203
2018-08-10,82.1570,99.0073,115.8576
2018-08-09,82.1805,98.8486,115.5167
2018-08-08,82.2421,98.6808,115.1195
2018-08-07,82.3760,98.5319,114.6878
2018-08-06,82.4825,98.3849,114.2873
2018-08-03,82.5575,98.2421,113.9267
2018-08-02,82.6617,98.1058,113.5499
2018-08-01,82.8151,97.9978,113.1805
2018-07-31,82.9188,97.9004,112.8820
2018-07-30,82.9722,97.7839,112.5956
2018-07-27,82.9897,97.6688,112.3479
2018-07-26,83.1040,97.5252,111.9464
2018-07-25,83.3678,97.3654,111.3630
2018-07-24,83.7336,97.1876,110.6416
2018-07-23,83.9005,97.0395,110.1785
2018-07-20,84.1436,96.8975,109.6514
2018-07-19,84.3157,96.7768,109.2379
2018-07-18,84.4337,96.6870,108.9403
2018-07-17,84.5658,96.5764,108.5870
2018-07-16,84.6750,96.4342,108.1934
2018-07-13,84.7306,96.3000,107.8694
2018-07-12,84.8877,96.1729,107.4581
2018-07-11,84.9602,96.0510,107.1418
2018-07-10,84.9670,95.9578,106.9486
2018-07-09,84.9062,95.8447,106.7832
2018-07-06,84.7915,95.7245,106.6575
2018-07-05,84.6199,95.6042,106.5885
2018-07-03,84.3555,95.4884,106.6213
2018-07-02,83.8370,95.3480,106.8590
2018-06-29,83.6935,95.2440,106.7945
2018-06-28,83.6073,95.1712,106.7351
2018-06-27,83.3528,95.0649,106.7770
2018-06-26,83.2785,95.0073,106.7361
2018-06-25,83.2929,94.9591,106.6253
2018-06-22,83.3050,94.9253,106.5456
2018-06-21,83.3290,94.8486,106.3682
2018-06-20,83.4111,94.7764,106.1417
2018-06-19,83.5344,94.6983,105.8622
2018-06-18,83.5833,94.6130,105.6427
2018-06-15,83.6244,94.5226,105.4208
2018-06-14,83.6468,94.4403,105.2338
2018-06-13,83.7239,94.3422,104.9605
2018-06-12,83.7205,94.2337,104.7469
2018-06-11,83.7560,94.1216,104.4872
2018-06-08,83.7927,94.0125,104.2323
2018-06-07,83.7827,93.8797,103.9767
2018-06-06,83.8133,93.7669,103.7205
2018-06-05,83.8786,93.6228,103.3670
2018-06-04,83.9299,93.4791,103.0283
2018-06-01,83.9917,93.3446,102.6975
2018-05-31,84.0187,93.2195,102.4203
2018-05-30,83.9486,93.1130,102.2774
2018-05-29,83.8274,92.9946,102.1618
2018-05-25,83.6247,92.8780,102.1313
2018-05-24,83.4211,92.7539,102.0867
2018-05-23,83.1997,92.6262,102.0527
2018-05-22,83.0245,92.4968,101.9691
2018-05-21,82.8138,92.3789,101.9440
2018-05-18,82.5983,92.2569,101.9155
2018-05-17,82.3625,92.1484,101.9343
2018-05-16,82.1332,92.0416,101.9500
2018-05-15,81.9486,91.9253,101.9020
2018-05-14,81.8034,91.8104,101.8174
2018-05-11,81.7345,91.6939,101.6533
2018-05-10,81.6885,91.5854,101.4823
2018-05-09,81.5299,91.4532,101.3765
2018-05-08,81.3878,91.3373,101.2868
2018-05-07,81.2309,91.2350,101.2391
2018-05-04,81.0761,91.1251,101.1741
2018-05-03,80.8282,91.0151,101.2020
2018-05-02,80.4420,90.8993,101.3566
2018-05-01,80.0883,90.7920,101.4957
2018-04-30,79.6836,90.6579,101.6322
2018-04-27,79.2280,90.5335,101.8390
2018-04-26,79.0723,90.4179,101.7635
2018-04-25,78.8796,90.3170,101.7544
2018-04-24,78.6184,90.2273,101.8362
2018-04-23,78.4605,90.1449,101.8293
2018-04-20,78.3035,90.0301,101.7567
2018-04-19,78.1106,89.9127,101.7148
2018-04-18,77.9570,89.7827,101.6084
2018-04-17,77.8648,89.6555,101.4462
2018-04-16,77.6997,89.5201,101.3405
2018-04-13,77.4771,89.4024,101.3277
2018-04-12,77.2882,89.3036,101.3190
2018-04-11,77.1053,89.1976,101.2899
2018-04-10,76.9575,89.1195,101.2815
2018-04-09,76.8237,89.0300,101.2363
2018-04-06,76.6698,88.9610,101.2522
2018-04-05,76.5290,88.8996,101.2702
2018-04-04,76.4286,88.8214,101.2142
2018-04-03,76.3199,88.7408,101.1617
2018-04-02,76.2060,88.6884,101.1708
2018-03-29,76.0886,88.6446,101.2006
2018-03-28,75.9674,88.5724,101.1774
2018-03-27,75.8057,88.5103,101.2149
2018-03-26,75.6471,88.4474,101.2477
2018-03-23,75.5787,88.3485,101.1183
2018-03-22,75.4778,88.3148,101.1518
2018-03-21,75.0630,88.2045,101.3460
2018-03-20,74.6819,88.0660,101.4501
2018-03-19,74.3487,87.9233,101.4979
2018-03-16,74.0236,87.7827,101.5418
2018-03-15,73.7629,87.6248,101.4867
2018-03-14,73.4428,87.4621,101.4814
2018-03-13,73.1094,87.2997,101.4900
2018-03-12,72.8121,87.1315,101.4509
2018-03-09,72.6418,86.9403,101.2388
2018-03-08,72.4717,86.7498,101.0279
2018-03-07,72.2020,86.5767,100.9514
2018-03-06,71.8810,86.4023,100.9236
2018-03-05,71.5520,86.2320,100.9120
2018-03-02,71.2534,86.0585,100.8636
2018-03-01,70.9336,85.8880,100.8424
2018-02-28,70.6239,85.7192,100.8145
2018-02-27,70.2754,85.5284,100.7814
2018-02-26,69.9356,85.3290,100.7224
2018-02-23,69.7019,85.1209,100.5399
2018-02-22,69.4210,84.9252,100.4294
2018-02-21,69.0328,84.7466,100.4604
2018-02-20,68.6567,84.5702,100.4837
2018-02-16,68.2998,84.3756,100.4514
2018-02-15,67.9400,84.1882,100.4364
2018-02-14,67.7008,84.0057,100.3106
2018-02-13,67.4058,83.8397,100.2736
2018-02-12,67.1448,83.6908,100.2368
2018-02-09,66.9086,83.5539,100.1992
2018-02-08,66.6508,83.4237,100.1966
2018-02-07,66.3873,83.3267,100.2661
2018-02-06,66.1554,83.1783,100.2012
2018-02-05,66.0088,83.0171,100.0254
2018-02-02,65.7625,82.8839,100.0053
2018-02-01,65.6345,82.7137,99.7929
2018-01-31,65.5936,82.5109,99.4282
2018-01-30,65.6381,82.3042,98.9703
2018-01-29,65.5350,82.1108,98.6866
2018-01-26,65.5267,81.9077,98.2887
2018-01-25,65.5697,81.7065,97.8433
2018-01-24,65.5844,81.5309,97.4774
2018-01-23,65.5551,81.3528,97.1505
2018-01-22,65.4977,81.1643,96.8309
2018-01-19,65.4345,80.9765,96.5185
2018-01-18,65.3144,80.8047,96.2950
2018-01-17,65.2090,80.6306,96.0522
2018-01-16,65.1252,80.4564,95.7876
2018-01-12,65.0067,80.3045,95.6023
2018-01-11,64.8999,80.1300,95.3601
2018-01-10,64.7655,79.9741,95.1827
2018-01-09,64.6307,79.8199,95.0091
2018-01-08,64.5879,79.6742,94.7605
2018-01-05,64.5411,79.5236,94.5061
2018-01-04,64.5219,79.3776,94.2333
2018-01-03,64.4201,79.2315,94.0429
2018-01-02,64.2456,79.0821,93.9186
2017-12-29,64.1268,78.9473,93.7678
2017-12-28,64.0211,78.8198,93.6185
2017-12-27,63.9128,78.6866,93.4604
2017-12-26,63.8281,78.5563,93.2845
2017-12-22,63.7187,78.4238,93.1289
2017-12-21,63.6290,78.2913,92.9536
2017-12-20,63.5644,78.1621,92.7598
2017-12-19,63.5165,78.0339,92.5513
2017-12-18,63.5052,77.9060,92.3068
2017-12-15,63.5333,77.7738,92.0143
2017-12-14,63.6288,77.6458,91.6628
2017-12-13,63.6488,77.5408,91.4328
2017-12-12,63.6839,77.4233,91.1627
2017-12-11,63.7464,77.3054,90.8644
2017-12-08,63.8184,77.1953,90.5722
2017-12-07,63.8453,77.0923,90.3393
2017-12-06,63.8065,77.0004,90.1943
2017-12-05,63.7839,76.9061,90.0283
2017-12-04,63.7153,76.8180,89.9207
2017-12-01,63.6001,76.7249,89.8497
2017-11-30,63.5633,76.5938,89.6243
2017-11-29,63.4762,76.4520,89.4278
2017-11-28,63.3681,76.3184,89.2687
2017-11-27,63.3138,76.1642,89.0146
2017-11-24,63.1750,76.0112,88.8474
2017-11-22,63.0561,75.8694,88.6827
2017-11-21,62.8904,75.7200,88.5496
2017-11-20,62.8132,75.5721,88.3310
2017-11-17,62.6736,75.4317,88.1898
2017-11-16,62.6127,75.3057,87.9987
2017-11-15,62.5694,75.1658,87.7622
2017-11-14,62.5926,75.0413,87.4900
2017-11-13,62.7130,74.9129,87.1128
2017-11-10,62.8054,74.7762,86.7470
2017-11-09,62.9134,74.6402,86.3670
2017-11-08,63.0391,74.4984,85.9577
2017-11-07,63.2611,74.3615,85.4619
2017-11-06,63.4525,74.2188,84.9851
2017-11-03,63.6836,74.0731,84.4626
2017-11-02,63.9369,73.9344,83.9319
2017-11-01,64.2322,73.8004,83.3686
2017-10-31,64.4509,73.6664,82.8819
2017-10-30,64.7265,73.5378,82.3491
2017-10-27,65.1666,73.4184,81.6702
2017-10-26,65.6654,73.3042,80.9430
2017-10-25,65.7791,73.2418,80.7045
2017-10-24,65.8895,73.1783,80.4671
2017-10-23,66.0111,73.1073,80.2035
